date,station,latitude,longitude,elevation,district,river,basin,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_14d,rainfall_30d,rainfall_api,rainfall_anomaly_7d,soil_moisture_top,soil_moisture_root,soil_moisture_top_3d_mean,soil_moisture_top_anomaly,river_discharge,discharge_lag_1d,discharge_lag_3d,discharge_rolling_max_3d,discharge_rise_rate_1d,discharge_percentile,slope,aspect,drainage_density,distance_to_stream,land_cover,soil_type,flood_label,label_confidence,flood_event_id,data_quality_flag,ground_rainfall_mm_boyce_estate,ground_rainfall_mm_vannapuram,ground_rainfall_mm_nearest_available
2019-08-31,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.5,40.280000000000015,81.10999999999996,160.15,464.72,77.42,-27.324666666666715,0.93,0.96,0.93,0.1786576286254029,8.24,9.47,8.58,9.47,-0.1298838437170011,83.69008841321545,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,14.1,21.3,14.1
2019-09-01,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.98,25.680000000000017,78.31999999999995,145.66,472.36,73.79,-31.89733333333338,0.93,0.96,0.93,0.1786576286254029,8.24,8.24,8.24,9.47,0.0,83.69008841321545,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,21.0,12.5,21.0
2019-09-02,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,22.9,38.38000000000002,87.22999999999996,164.41,493.8,85.62,-27.99000000000004,0.94,0.96,0.9333333333333336,0.1886576286254028,9.84,8.24,9.47,9.84,0.1941747572815533,86.92415076779898,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,30.8,29.3,30.8
2019-09-03,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.56,38.44000000000002,83.09999999999997,160.82,497.69,80.34,-33.027666666666704,0.94,0.97,0.9366666666666668,0.1886576286254028,10.6,9.84,8.24,10.6,0.0772357723577235,88.21544904606795,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,32.2,56.3,32.2
2019-09-04,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,6.34,36.80000000000002,85.05999999999995,156.08,500.09,74.63,-31.6276666666667,0.93,0.97,0.9366666666666668,0.1786576286254029,15.04,10.6,8.24,15.04,0.4188679245283018,91.98464402047463,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,16.0,52.7,16.0
2019-09-05,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,10.78,24.680000000000017,73.25999999999995,146.82,488.28,74.21,-40.67200000000005,0.93,0.96,0.9333333333333336,0.1786576286254029,23.57,15.04,9.84,23.57,0.5671542553191491,95.66658911121452,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,13.4,57.3,13.4
2019-09-06,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,13.52,30.64000000000002,76.57999999999996,154.18,463.24,76.6,-31.509333333333387,0.93,0.97,0.93,0.1786576286254029,20.79,23.57,10.6,23.57,-0.1179465422146797,94.79990693345742,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,23.8,71.7,23.8
2019-09-07,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.52,31.820000000000014,76.59999999999995,157.70999999999998,420.87,72.63,-21.60300000000005,0.93,0.97,0.93,0.1786576286254029,16.21,20.79,15.04,23.57,-0.2202982202982202,92.81060958585388,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,18.2,18.9,18.2
2019-09-08,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,2.17,23.21000000000001,70.78999999999995,149.11,369.3,63.91,-15.380000000000052,0.92,0.96,0.9266666666666667,0.1686576286254029,11.59,16.21,23.57,20.79,-0.2850092535471931,89.39041414611447,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,13.6,10.5,13.6
2019-09-09,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,6.03,15.720000000000017,53.91999999999996,141.15,348.63,60.35,-27.42700000000005,0.92,0.96,0.9233333333333336,0.1686576286254029,8.93,11.59,20.79,16.21,-0.2295081967213114,85.45835272219637,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,6.9,6.9
2019-09-10,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,10.97,19.17000000000002,57.32999999999996,140.43,338.57,62.27,-21.6696666666667,0.93,0.96,0.9233333333333336,0.1786576286254029,7.57,8.93,16.21,11.59,-0.1522956326987681,82.08469055374593,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,2.6,19.1,2.6
2019-09-11,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,15.22,32.22000000000002,66.20999999999995,151.27,344.42999999999995,68.15,-14.15700000000004,0.93,0.96,0.9266666666666667,0.1786576286254029,5.73,7.57,11.59,8.93,-0.2430647291941875,75.59911586784551,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,0.2,0.2
2019-09-12,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.04,33.23000000000002,62.46999999999996,135.73,307.22,64.97,-9.214666666666702,0.93,0.96,0.93,0.1786576286254029,6.02,5.73,8.93,7.57,0.0506108202443279,76.79734760353652,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,23.0,54.3,23.0
2019-09-13,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,9.67,31.930000000000017,58.61999999999996,135.2,301.65000000000003,64.89,-11.765000000000043,0.93,0.96,0.93,0.1786576286254029,5.73,6.02,7.57,6.02,-0.0481727574750829,75.59911586784551,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,1.7,1.7
2019-09-14,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,5.57,22.280000000000012,56.66999999999996,133.27,303.17,60.73,-14.06966666666672,0.93,0.96,0.93,0.1786576286254029,6.09,5.73,5.73,6.09,0.0628272251308899,77.1696137738483,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,0.3,0.3
2019-09-15,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,4.78,20.020000000000017,59.27999999999996,130.07,304.75,56.4,-11.828333333333376,0.92,0.96,0.9266666666666667,0.1686576286254029,5.45,6.09,6.02,6.09,-0.1050903119868636,74.30200093066543,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,13.4,8.9,13.4
2019-09-16,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,9.22,19.570000000000014,62.46999999999996,116.39,307.42,57.16,-9.261333333333384,0.93,0.96,0.9266666666666667,0.1786576286254029,5.699,5.45,5.73,6.09,0.0456880733944953,75.47696603071195,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,16.6,27.7,16.6
2019-09-17,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,8.55,22.55000000000002,60.04999999999996,117.38,293.5,57.13,-8.433333333333373,0.92,0.96,0.9233333333333336,0.1686576286254029,5.361000000000001,5.699,6.09,5.699,-0.0593086506404631,73.84830153559795,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,25.0,5.5,25.0
2019-09-18,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,10.5,28.270000000000017,55.32999999999996,121.54,299.85,59.06,-14.635000000000048,0.93,0.96,0.9266666666666667,0.1786576286254029,5.6455,5.361000000000001,5.45,5.699,0.0530684573773548,75.17449976733364,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,10.6,22.7,10.6
2019-09-19,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,13.72,32.77000000000002,62.00999999999996,124.48,302.42,63.92,-8.554666666666712,0.93,0.96,0.9266666666666667,0.1786576286254029,5.587,5.6455,5.699,5.6455,-0.0103622354087326,74.87203350395532,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,28.2,8.3,28.2
2019-09-20,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,2.56,26.78000000000002,54.89999999999996,113.52,293.9,56.9,-13.67666666666669,0.92,0.96,0.9266666666666667,0.1686576286254029,4.8645,5.587,5.361000000000001,5.6455,-0.1293180597816359,71.19590507212658,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,3.0,1.6,3.0
2019-09-21,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,1.34,17.62000000000002,50.66999999999995,107.34,275.20000000000005,49.7,-13.5433333333334,0.92,0.95,0.9233333333333336,0.1686576286254029,4.4395,4.8645,5.6455,5.587,-0.0873676636858875,69.0902745463006,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,0.3,0.3
2019-09-22,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,11.33,15.230000000000018,57.21999999999996,116.5,280.37,53.58,-8.199666666666708,0.92,0.95,0.92,0.1686576286254029,4.09,4.4395,5.587,4.8645,-0.0787250816533393,67.03117729176361,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,2.0,,2.0
2019-09-23,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,18.04,30.71000000000001,66.03999999999996,128.51,294.42,63.58,-2.6580000000000297,0.93,0.96,0.9233333333333336,0.1786576286254029,5.9125,4.09,4.8645,5.9125,0.4455990220048899,76.39599813866916,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,0.4,11.7,0.4
2019-09-24,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,36.7,66.07000000000002,94.18999999999996,154.24,320.35,90.74,19.441666666666634,0.95,0.97,0.9333333333333336,0.1986576286254028,4.5405,5.9125,4.4395,5.9125,-0.2320507399577167,69.67194043741274,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,56.4,38.3,56.4
2019-09-25,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,10.7,65.44000000000003,94.38999999999996,149.72,317.06,87.83,20.409333333333294,0.94,0.98,0.94,0.1886576286254028,5.0440000000000005,4.5405,4.09,5.9125,0.110890871049444,72.2080037226617,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,5.2,83.7,5.2
2019-09-26,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,6.6,54.00000000000002,87.26999999999997,149.28000000000003,311.97,81.26,14.47699999999996,0.94,0.98,0.9433333333333334,0.1886576286254028,4.480499999999999,5.0440000000000005,5.9125,5.0440000000000005,-0.1117168913560668,69.3345742205677,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,3.6,21.3,3.6
2019-09-27,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.33,24.63000000000002,92.03999999999996,146.94,314.92,76.4,18.558666666666625,0.94,0.97,0.94,0.1886576286254028,4.2325,4.480499999999999,4.5405,5.0440000000000005,-0.0553509652940518,67.96184271754304,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,0.4,0.8,0.4
2019-09-28,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.33,21.26000000000002,98.02999999999996,148.70000000000002,299.67,72.27,28.10699999999996,0.94,0.97,0.94,0.1886576286254028,3.4155,4.2325,5.0440000000000005,4.480499999999999,-0.1930301240401653,62.62214983713355,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,0.2,0.2
2019-09-29,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,15.04,29.70000000000002,101.73999999999997,158.96,304.51000000000005,76.47,30.687666666666612,0.94,0.97,0.94,0.1886576286254028,3.815,3.4155,4.480499999999999,4.2325,0.1169667691406821,65.04187994416007,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,,
2019-09-30,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,27.05,49.420000000000016,110.74999999999996,176.79000000000002,324.05999999999995,92.05,35.13599999999998,0.95,0.99,0.9433333333333336,0.1986576286254028,4.84,3.815,4.2325,4.84,0.2686762778505898,71.05630525825966,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,38.4,11.3,38.4
2019-10-01,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,1.73,43.82000000000002,75.77999999999994,169.97,317.81,79.97,1.6243333333332686,0.94,0.98,0.9433333333333336,0.1886576286254028,5.2035,4.84,3.4155,5.2035,0.075103305785124,73.06886924150768,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,7.4,0.3,7.4
2019-10-02,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,13.02,41.800000000000026,78.09999999999997,172.49,307.92999999999995,81.0,6.249666666666641,0.94,0.97,0.9433333333333336,0.1886576286254028,7.665000000000001,5.2035,3.815,7.665000000000001,0.4730469876044971,82.34062354583527,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,,
2019-10-03,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.08,21.83000000000002,78.57999999999996,165.85,307.45,75.93,6.841666666666626,0.94,0.98,0.94,0.1886576286254028,3.9935,7.665000000000001,4.84,7.665000000000001,-0.4789954337899544,66.32154490460678,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,0.8,30.5,0.8
2019-10-04,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,0.75,20.850000000000023,71.99999999999996,164.04,301.86,65.29,1.5659999999999457,0.93,0.97,0.9366666666666668,0.1786576286254029,3.361,3.9935,5.2035,7.665000000000001,-0.1583823713534493,62.36621684504421,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,8.8,0.3,8.8
2019-10-05,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,3.87,11.70000000000002,68.53999999999995,166.57,294.95000000000005,59.36,-0.2816666666667373,0.93,0.97,0.9333333333333336,0.1786576286254029,2.8755,3.361,7.665000000000001,3.9935,-0.144451056233264,58.98092135877152,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,,3.5,3.5
2019-10-06,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.75,12.370000000000022,61.24999999999996,162.99,289.18,58.21,-6.225333333333381,0.93,0.97,0.93,0.1786576286254029,2.91,2.8755,3.9935,3.361,0.0119979134063642,59.26012098650535,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,1.0,2.3,1.0
2019-10-07,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,10.93,22.550000000000026,45.12999999999995,155.88,292.59000000000003,60.41,-23.141000000000066,0.93,0.97,0.93,0.1786576286254029,3.01,2.91,3.361,3.01,0.0343642611683847,60.0860865518846,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,5.4,3.7,5.4
2019-10-08,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,13.59,32.270000000000024,56.98999999999996,132.76999999999998,304.01,64.94,-13.945666666666703,0.94,0.97,0.9333333333333336,0.1886576286254028,2.7350000000000003,3.01,2.8755,3.01,-0.091362126245847,58.085155886458814,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,19.2,8.5,19.2
2019-10-09,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,3.3,27.82000000000002,47.26999999999995,125.37,301.28000000000003,58.5,-23.028666666666723,0.93,0.97,0.9333333333333336,0.1786576286254029,2.635,2.7350000000000003,2.91,3.01,-0.0365630712979892,57.561656584457886,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,1.4,12.9,1.4
2019-10-10,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,2.92,19.81000000000002,43.10999999999996,121.69,293.23,52.64,-25.31033333333339,0.93,0.97,0.9333333333333336,0.1786576286254029,2.742,2.635,3.01,2.742,0.040607210626186,58.14332247557004,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,2.0,43.7,2.0
2019-10-11,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,23.81,30.03000000000002,66.16999999999996,138.17,301.82,68.56,-4.254666666666708,0.94,0.97,0.9333333333333336,0.1886576286254028,2.2335000000000003,2.742,2.7350000000000003,2.742,-0.185448577680525,54.26942764076315,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,0.6,46.7,0.6
2019-10-12,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,13.33,40.06000000000002,75.62999999999995,144.17,308.11,71.6,3.737666666666613,0.94,0.98,0.9366666666666668,0.1886576286254028,2.708,2.2335000000000003,2.635,2.742,0.2124468323259457,57.95137273150303,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,13.8,4.5,13.8
2019-10-13,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,33.25,70.39000000000001,101.12999999999997,162.38,331.69,94.11,23.735666666666617,0.95,0.98,0.9433333333333334,0.1986576286254028,3.06,2.708,2.742,3.06,0.1299852289512554,60.5456026058632,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,3.6,3.7,3.6
2019-10-14,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,15.91,62.49000000000002,106.10999999999996,151.23999999999998,342.03,95.91,26.302999999999955,0.95,0.99,0.9466666666666668,0.1986576286254028,2.771,3.06,2.2335000000000003,3.06,-0.0944444444444444,58.28873894834808,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,4.6,14.9,4.6
2019-10-15,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,8.13,57.29000000000002,100.64999999999996,157.64,345.38,89.65,20.06133333333329,0.95,0.99,0.95,0.1986576286254028,2.5215,2.771,2.708,3.06,-0.0900396968603391,56.65425779432294,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,0.4,19.3,0.4
2019-10-16,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,24.49,48.53000000000002,121.83999999999996,169.11,360.65,100.69,37.68833333333329,0.96,0.98,0.9533333333333336,0.2086576286254028,2.633,2.5215,3.06,2.771,0.0442197104897877,57.55002326663564,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,0.8,1.7,0.8
2019-10-17,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,20.24,52.860000000000014,139.15999999999997,182.27,372.34,105.83,52.28066666666663,0.96,0.99,0.9566666666666668,0.2086576286254028,2.847,2.633,2.771,2.847,0.0812761109001139,58.79478827361564,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,16.6,1.3,16.6
2019-10-18,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,18.48,63.21000000000002,133.82999999999996,200.0,380.32,108.43,45.08866666666663,0.96,0.99,0.96,0.2086576286254028,2.7875,2.847,2.5215,2.847,-0.0208991921320688,58.43415542112611,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,18.6,21.3,18.6
2019-10-19,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,21.16,59.88000000000002,141.65999999999997,217.29,387.76,113.33,51.18266666666664,0.97,0.99,0.9633333333333336,0.2186576286254028,5.045,2.7875,2.633,5.045,0.8098654708520179,72.21963704048395,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,25.6,40.3,25.6
2019-10-20,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,33.76,73.40000000000002,142.16999999999996,243.3,418.96,130.09,44.41266666666661,0.97,1.0,0.9666666666666668,0.2186576286254028,4.15,5.045,2.847,5.045,-0.1774033696729434,67.4383434155421,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,27.8,10.7,27.8
2019-10-21,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,74.83,129.75,201.09,307.2,492.45,185.41,86.18499999999997,0.99,1.0,0.9766666666666668,0.2386576286254028,6.662,4.15,2.7875,6.662,0.605301204819277,79.59516053978595,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,62.0,27.3,62.0
2019-10-22,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,3.57,112.16,196.53,297.18,484.69,161.17,83.43566666666665,0.98,1.0,0.98,0.2286576286254028,6.4,6.662,5.045,6.662,-0.0393275292704892,78.64122847836202,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,46.2,9.5,46.2
2019-10-23,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,22.34,100.74,194.38,316.22,488.99,159.33,80.28233333333333,0.98,1.0,0.9833333333333336,0.2286576286254028,5.242,6.4,4.15,6.662,-0.1809375,73.33643555141927,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,0.4,19.3,0.4
2019-10-24,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,10.61,36.52000000000001,184.74999999999997,323.91,462.9,146.04,76.73999999999995,0.97,1.0,0.9766666666666668,0.2186576286254028,7.092499999999999,5.242,6.662,7.092499999999999,0.3530141167493322,80.73522568636575,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,21.0,23.4,21.0
2019-10-25,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,7.86,40.81000000000002,174.12999999999997,307.96,460.06,131.99,66.78266666666664,0.97,0.99,0.9733333333333336,0.2186576286254028,5.8375,7.092499999999999,6.4,7.092499999999999,-0.1769474797321112,76.04699860400186,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,1.8,5.3,1.8
2019-10-26,VANDIPERIYAR,9.57333333,77.09055556,785.0,IDUKKI,Periyar,West flowing rivers from Tadri to Kanyakumari,2.84,21.310000000000013,155.80999999999997,297.47,456.3,115.04,49.339999999999975,0.96,0.99,0.9666666666666668,0.2086576286254028,5.397,5.8375,5.242,7.092499999999999,-0.0754603854389721,74.06933457422056,18.4,245.0,2.85,120.0,Highland Forest / Tea Plantation,Clay Loam / Red Lateritic,0,high,NONE,0.0,24.6,11.7,24.6
